"YR","PROGRAM","LOC","STATE","ID","REP","BLOCK","ROW","COL","PLOT","Trait","Measurement"
2014,"University of Nebraska","Clay Center"," NE","CT185",1,13,13,37,2124,"HT",82
2014,"University of Nebraska","Clay Center"," NE","CT194",1,13,13,43,2130,"YLD",3611
2014,"University of Nebraska","Clay Center"," NE","CT194",1,13,13,43,2130,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT194",1,13,13,43,2130,"HT",70
2014,"University of Nebraska","Clay Center"," NE","CT199",1,13,13,38,2125,"YLD",3618
2014,"University of Nebraska","Clay Center"," NE","CT199",1,13,13,38,2125,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT199",1,13,13,38,2125,"HT",78
2014,"University of Nebraska","Clay Center"," NE","CT213",1,13,13,40,2127,"YLD",3410
2014,"University of Nebraska","Clay Center"," NE","CT213",1,13,13,40,2127,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT213",1,13,13,40,2127,"HT",82
2014,"University of Nebraska","Clay Center"," NE","CT224",1,14,14,35,2132,"YLD",2125
2014,"University of Nebraska","Clay Center"," NE","CT224",1,14,14,35,2132,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT224",1,14,14,35,2132,"HT",75
2014,"University of Nebraska","Clay Center"," NE","CT237",1,13,13,34,2121,"YLD",2535
2014,"University of Nebraska","Clay Center"," NE","CT237",1,13,13,34,2121,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT237",1,13,13,34,2121,"HT",70
2014,"University of Nebraska","Clay Center"," NE","CT30",1,13,13,35,2122,"YLD",1970
2014,"University of Nebraska","Clay Center"," NE","CT30",1,13,13,35,2122,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT30",1,13,13,35,2122,"HT",70
2014,"University of Nebraska","Clay Center"," NE","CT38",1,14,14,37,2134,"YLD",3275
2014,"University of Nebraska","Clay Center"," NE","CT38",1,14,14,37,2134,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT38",1,14,14,37,2134,"HT",78
2014,"University of Nebraska","Clay Center"," NE","CT64",1,14,14,41,2138,"YLD",3026
2014,"University of Nebraska","Clay Center"," NE","CT64",1,14,14,41,2138,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT64",1,14,14,41,2138,"HT",70
2014,"University of Nebraska","Clay Center"," NE","CT69",1,13,13,36,2123,"YLD",3652
2014,"University of Nebraska","Clay Center"," NE","CT69",1,13,13,36,2123,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT69",1,13,13,36,2123,"HT",90
2014,"University of Nebraska","Clay Center"," NE","CT95",1,14,14,36,2133,"YLD",3847
2014,"University of Nebraska","Clay Center"," NE","CT95",1,14,14,36,2133,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","CT95",1,14,14,36,2133,"HT",74
2014,"University of Nebraska","Clay Center"," NE","GOODSYN12",1,19,19,39,2186,"YLD",2650
2014,"University of Nebraska","Clay Center"," NE","GOODSYN12",1,19,19,39,2186,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN12",1,19,19,39,2186,"HT",100
2014,"University of Nebraska","Clay Center"," NE","GOODSYN17",1,19,19,38,2185,"YLD",2650
2014,"University of Nebraska","Clay Center"," NE","GOODSYN17",1,19,19,38,2185,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN17",1,19,19,38,2185,"HT",102
2014,"University of Nebraska","Clay Center"," NE","GOODSYN23",1,11,11,41,2108,"YLD",3174
2014,"University of Nebraska","Clay Center"," NE","GOODSYN23",1,11,11,41,2108,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN23",1,11,11,41,2108,"HT",100
2014,"University of Nebraska","Clay Center"," NE","GOODSYN28",1,11,11,40,2107,"YLD",3087
2014,"University of Nebraska","Clay Center"," NE","GOODSYN28",1,11,11,40,2107,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN28",1,11,11,40,2107,"HT",98
2014,"University of Nebraska","Clay Center"," NE","GOODSYN35",1,8,8,34,2071,"YLD",2966
2014,"University of Nebraska","Clay Center"," NE","GOODSYN35",1,8,8,34,2071,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN35",1,8,8,34,2071,"HT",96
2014,"University of Nebraska","Clay Center"," NE","GOODSYN37",1,8,8,35,2072,"YLD",1365
2014,"University of Nebraska","Clay Center"," NE","GOODSYN37",1,8,8,35,2072,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN37",1,8,8,35,2072,"HT",94
2014,"University of Nebraska","Clay Center"," NE","GOODSYN43",1,20,20,36,2193,"YLD",2266
2014,"University of Nebraska","Clay Center"," NE","GOODSYN43",1,20,20,36,2193,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN43",1,20,20,36,2193,"HT",92
2014,"University of Nebraska","Clay Center"," NE","GOODSYN44",1,20,20,37,2194,"YLD",3679
2014,"University of Nebraska","Clay Center"," NE","GOODSYN44",1,20,20,37,2194,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN44",1,20,20,37,2194,"HT",102
2014,"University of Nebraska","Clay Center"," NE","GOODSYN5",1,16,16,41,2158,"YLD",2340
2014,"University of Nebraska","Clay Center"," NE","GOODSYN5",1,16,16,41,2158,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN5",1,16,16,41,2158,"HT",100
2014,"University of Nebraska","Clay Center"," NE","GOODSYN51",1,16,16,43,2160,"YLD",2280
2014,"University of Nebraska","Clay Center"," NE","GOODSYN51",1,16,16,43,2160,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN51",1,16,16,43,2160,"HT",80
2014,"University of Nebraska","Clay Center"," NE","GOODSYN58",1,16,16,42,2159,"YLD",2011
2014,"University of Nebraska","Clay Center"," NE","GOODSYN58",1,16,16,42,2159,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN58",1,16,16,42,2159,"HT",92
2014,"University of Nebraska","Clay Center"," NE","GOODSYN61",1,9,9,35,2082,"YLD",1607
2014,"University of Nebraska","Clay Center"," NE","GOODSYN61",1,9,9,35,2082,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN61",1,9,9,35,2082,"HT",80
2014,"University of Nebraska","Clay Center"," NE","GOODSYN62",1,9,9,34,2081,"YLD",1957
2014,"University of Nebraska","Clay Center"," NE","GOODSYN62",1,9,9,34,2081,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN62",1,9,9,34,2081,"HT",88
2014,"University of Nebraska","Clay Center"," NE","GOODSYN72",1,18,18,42,2179,"YLD",2582
2014,"University of Nebraska","Clay Center"," NE","GOODSYN72",1,18,18,42,2179,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN72",1,18,18,42,2179,"HT",90
2014,"University of Nebraska","Clay Center"," NE","GOODSYN8",1,16,16,40,2157,"YLD",3329
2014,"University of Nebraska","Clay Center"," NE","GOODSYN8",1,16,16,40,2157,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN8",1,16,16,40,2157,"HT",100
2014,"University of Nebraska","Clay Center"," NE","GOODSYN80",1,18,18,43,2180,"YLD",2394
2014,"University of Nebraska","Clay Center"," NE","GOODSYN80",1,18,18,43,2180,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN80",1,18,18,43,2180,"HT",92
2014,"University of Nebraska","Clay Center"," NE","GOODSYN82",1,15,15,35,2142,"YLD",2825
2014,"University of Nebraska","Clay Center"," NE","GOODSYN82",1,15,15,35,2142,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN82",1,15,15,35,2142,"HT",86
2014,"University of Nebraska","Clay Center"," NE","GOODSYN88",1,15,15,34,2141,"YLD",2636
2014,"University of Nebraska","Clay Center"," NE","GOODSYN88",1,15,15,34,2141,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","GOODSYN88",1,15,15,34,2141,"HT",92
2014,"University of Nebraska","Clay Center"," NE","HW_124",1,6,6,36,2053,"YLD",4129
2014,"University of Nebraska","Clay Center"," NE","HW_124",1,6,6,36,2053,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_124",1,6,6,36,2053,"HT",84
2014,"University of Nebraska","Clay Center"," NE","HW_132",1,6,6,38,2055,"YLD",3188
2014,"University of Nebraska","Clay Center"," NE","HW_132",1,6,6,38,2055,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_132",1,6,6,38,2055,"HT",92
2014,"University of Nebraska","Clay Center"," NE","HW_133",1,5,5,43,2050,"YLD",3618
2014,"University of Nebraska","Clay Center"," NE","HW_133",1,5,5,43,2050,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_133",1,5,5,43,2050,"HT",76
2014,"University of Nebraska","Clay Center"," NE","HW_141",1,6,6,39,2056,"YLD",3403
2014,"University of Nebraska","Clay Center"," NE","HW_141",1,6,6,39,2056,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_141",1,6,6,39,2056,"HT",78
2014,"University of Nebraska","Clay Center"," NE","HW_155",1,5,5,42,2049,"YLD",3235
2014,"University of Nebraska","Clay Center"," NE","HW_155",1,5,5,42,2049,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_155",1,5,5,42,2049,"HT",88
2014,"University of Nebraska","Clay Center"," NE","HW_174",1,6,6,40,2057,"YLD",4264
2014,"University of Nebraska","Clay Center"," NE","HW_174",1,6,6,40,2057,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_174",1,6,6,40,2057,"HT",86
2014,"University of Nebraska","Clay Center"," NE","HW_175",1,6,6,34,2051,"YLD",3544
2014,"University of Nebraska","Clay Center"," NE","HW_175",1,6,6,34,2051,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_175",1,6,6,34,2051,"HT",80
2014,"University of Nebraska","Clay Center"," NE","HW_182",1,6,6,43,2060,"YLD",3968
2014,"University of Nebraska","Clay Center"," NE","HW_182",1,6,6,43,2060,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_182",1,6,6,43,2060,"HT",76
2014,"University of Nebraska","Clay Center"," NE","HW_237",1,6,6,42,2059,"YLD",4149
2014,"University of Nebraska","Clay Center"," NE","HW_237",1,6,6,42,2059,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_237",1,6,6,42,2059,"HT",76
2014,"University of Nebraska","Clay Center"," NE","HW_240",1,5,5,35,2042,"YLD",3880
2014,"University of Nebraska","Clay Center"," NE","HW_240",1,5,5,35,2042,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_240",1,5,5,35,2042,"HT",86
2014,"University of Nebraska","Clay Center"," NE","HW_246",1,5,5,36,2043,"YLD",3336
2014,"University of Nebraska","Clay Center"," NE","HW_246",1,5,5,36,2043,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_246",1,5,5,36,2043,"HT",86
2014,"University of Nebraska","Clay Center"," NE","HW_256",1,6,6,37,2054,"YLD",3591
2014,"University of Nebraska","Clay Center"," NE","HW_256",1,6,6,37,2054,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_256",1,6,6,37,2054,"HT",80
2014,"University of Nebraska","Clay Center"," NE","HW_261",1,5,5,37,2044,"YLD",4385
2014,"University of Nebraska","Clay Center"," NE","HW_261",1,5,5,37,2044,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_261",1,5,5,37,2044,"HT",80
2014,"University of Nebraska","Clay Center"," NE","HW_266",1,5,5,34,2041,"YLD",3820
2014,"University of Nebraska","Clay Center"," NE","HW_266",1,5,5,34,2041,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_266",1,5,5,34,2041,"HT",78
2014,"University of Nebraska","Clay Center"," NE","HW_267",1,6,6,41,2058,"YLD",3847
2014,"University of Nebraska","Clay Center"," NE","HW_267",1,6,6,41,2058,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_267",1,6,6,41,2058,"HT",88
2014,"University of Nebraska","Clay Center"," NE","HW_29",1,5,5,38,2045,"YLD",2784
2014,"University of Nebraska","Clay Center"," NE","HW_29",1,5,5,38,2045,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_29",1,5,5,38,2045,"HT",84
2014,"University of Nebraska","Clay Center"," NE","HW_37",1,6,6,35,2052,"YLD",3625
2014,"University of Nebraska","Clay Center"," NE","HW_37",1,6,6,35,2052,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_37",1,6,6,35,2052,"HT",74
2014,"University of Nebraska","Clay Center"," NE","HW_44",1,5,5,39,2046,"YLD",4607
2014,"University of Nebraska","Clay Center"," NE","HW_44",1,5,5,39,2046,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_44",1,5,5,39,2046,"HT",80
2014,"University of Nebraska","Clay Center"," NE","HW_83",1,5,5,41,2048,"YLD",2186
2014,"University of Nebraska","Clay Center"," NE","HW_83",1,5,5,41,2048,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_83",1,5,5,41,2048,"HT",84
2014,"University of Nebraska","Clay Center"," NE","HW_98",1,5,5,40,2047,"YLD",3632
2014,"University of Nebraska","Clay Center"," NE","HW_98",1,5,5,40,2047,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","HW_98",1,5,5,40,2047,"HT",78
2014,"University of Nebraska","Clay Center"," NE","NE06545",1,10,10,36,2093,"YLD",3961
2014,"University of Nebraska","Clay Center"," NE","NE06545",1,10,10,36,2093,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE06545",1,10,10,36,2093,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE12568",1,3,3,34,2021,"YLD",2340
2014,"University of Nebraska","Clay Center"," NE","NE12568",1,3,3,34,2021,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE12568",1,3,3,34,2021,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE12571",1,3,3,35,2022,"YLD",3551
2014,"University of Nebraska","Clay Center"," NE","NE12571",1,3,3,35,2022,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE12571",1,3,3,35,2022,"HT",88
2014,"University of Nebraska","Clay Center"," NE","NE13407",1,9,9,42,2089,"YLD",3208
2014,"University of Nebraska","Clay Center"," NE","NE13407",1,9,9,42,2089,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13407",1,9,9,42,2089,"HT",72
2014,"University of Nebraska","Clay Center"," NE","NE13412",1,16,16,34,2151,"YLD",2313
2014,"University of Nebraska","Clay Center"," NE","NE13412",1,16,16,34,2151,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13412",1,16,16,34,2151,"HT",76
2014,"University of Nebraska","Clay Center"," NE","NE13417",1,9,9,43,2090,"YLD",2932
2014,"University of Nebraska","Clay Center"," NE","NE13417",1,9,9,43,2090,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13417",1,9,9,43,2090,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NE13441",1,7,7,35,2062,"YLD",4143
2014,"University of Nebraska","Clay Center"," NE","NE13441",1,7,7,35,2062,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13441",1,7,7,35,2062,"HT",90
2014,"University of Nebraska","Clay Center"," NE","NE13449",1,2,2,35,2012,"YLD",3356
2014,"University of Nebraska","Clay Center"," NE","NE13449",1,2,2,35,2012,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13449",1,2,2,35,2012,"HT",76
2014,"University of Nebraska","Clay Center"," NE","NE13470",1,7,7,43,2070,"YLD",4667
2014,"University of Nebraska","Clay Center"," NE","NE13470",1,7,7,43,2070,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13470",1,7,7,43,2070,"HT",74
2014,"University of Nebraska","Clay Center"," NE","NE13498",1,19,19,35,2182,"YLD",3147
2014,"University of Nebraska","Clay Center"," NE","NE13498",1,19,19,35,2182,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13498",1,19,19,35,2182,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE13510",1,7,7,42,2069,"YLD",3941
2014,"University of Nebraska","Clay Center"," NE","NE13510",1,7,7,42,2069,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13510",1,7,7,42,2069,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NE13522",1,17,17,38,2165,"YLD",3060
2014,"University of Nebraska","Clay Center"," NE","NE13522",1,17,17,38,2165,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13522",1,17,17,38,2165,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NE13556",1,20,20,38,2195,"YLD",2919
2014,"University of Nebraska","Clay Center"," NE","NE13556",1,20,20,38,2195,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13556",1,20,20,38,2195,"HT",92
2014,"University of Nebraska","Clay Center"," NE","NE13571",1,19,19,34,2181,"YLD",3107
2014,"University of Nebraska","Clay Center"," NE","NE13571",1,19,19,34,2181,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13571",1,19,19,34,2181,"HT",84
2014,"University of Nebraska","Clay Center"," NE","NE13589",1,11,11,43,2110,"YLD",3948
2014,"University of Nebraska","Clay Center"," NE","NE13589",1,11,11,43,2110,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13589",1,11,11,43,2110,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE13593",1,18,18,34,2171,"YLD",3490
2014,"University of Nebraska","Clay Center"," NE","NE13593",1,18,18,34,2171,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13593",1,18,18,34,2171,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NE13607",1,16,16,36,2153,"YLD",4243
2014,"University of Nebraska","Clay Center"," NE","NE13607",1,16,16,36,2153,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13607",1,16,16,36,2153,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE13625",1,18,18,37,2174,"YLD",3450
2014,"University of Nebraska","Clay Center"," NE","NE13625",1,18,18,37,2174,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13625",1,18,18,37,2174,"HT",90
2014,"University of Nebraska","Clay Center"," NE","NE13627",1,20,20,39,2196,"YLD",3329
2014,"University of Nebraska","Clay Center"," NE","NE13627",1,20,20,39,2196,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13627",1,20,20,39,2196,"HT",78
2014,"University of Nebraska","Clay Center"," NE","NE13628",1,2,2,34,2011,"YLD",3329
2014,"University of Nebraska","Clay Center"," NE","NE13628",1,2,2,34,2011,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13628",1,2,2,34,2011,"HT",84
2014,"University of Nebraska","Clay Center"," NE","NE13630",1,16,16,35,2152,"YLD",2831
2014,"University of Nebraska","Clay Center"," NE","NE13630",1,16,16,35,2152,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13630",1,16,16,35,2152,"HT",72
2014,"University of Nebraska","Clay Center"," NE","NE13637",1,16,16,37,2154,"YLD",2818
2014,"University of Nebraska","Clay Center"," NE","NE13637",1,16,16,37,2154,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13637",1,16,16,37,2154,"HT",78
2014,"University of Nebraska","Clay Center"," NE","NE13638",1,7,7,34,2061,"YLD",3692
2014,"University of Nebraska","Clay Center"," NE","NE13638",1,7,7,34,2061,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13638",1,7,7,34,2061,"HT",84
2014,"University of Nebraska","Clay Center"," NE","NE13639",1,17,17,39,2166,"YLD",3544
2014,"University of Nebraska","Clay Center"," NE","NE13639",1,17,17,39,2166,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13639",1,17,17,39,2166,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NE13655",1,11,11,39,2106,"YLD",1782
2014,"University of Nebraska","Clay Center"," NE","NE13655",1,11,11,39,2106,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13655",1,11,11,39,2106,"HT",94
2014,"University of Nebraska","Clay Center"," NE","NE13660",1,11,11,38,2105,"YLD",3605
2014,"University of Nebraska","Clay Center"," NE","NE13660",1,11,11,38,2105,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13660",1,11,11,38,2105,"HT",90
2014,"University of Nebraska","Clay Center"," NE","NE13680",1,18,18,35,2172,"YLD",3114
2014,"University of Nebraska","Clay Center"," NE","NE13680",1,18,18,35,2172,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13680",1,18,18,35,2172,"HT",94
2014,"University of Nebraska","Clay Center"," NE","NE13695",1,18,18,36,2173,"YLD",3289
2014,"University of Nebraska","Clay Center"," NE","NE13695",1,18,18,36,2173,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NE13695",1,18,18,36,2173,"HT",94
2014,"University of Nebraska","Clay Center"," NE","NE13697",1,3,3,40,2027,"YLD",4539
2014,"University of Nebraska","Clay Center"," NE","NE13697",1,3,3,40,2027,"TW",NA
